transaction_id,date,customer_id,region,item_id,item_name,quantity,unit_price,discount_applied,total_revenue,cost_of_goods,profit
TXN003821,2025-11-10,C0044,Europe,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN003822,2025-11-10,C0117,Domestic,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN003823,2025-11-10,C0010,Asia-Pacific,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN003824,2025-11-11,C0037,Domestic,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN003825,2025-11-11,C0075,North America,104,Wireless Optical Mouse,2,30,0.0,60.0,24,36.0
TXN003826,2025-11-11,C0081,North America,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN003827,2025-11-11,C0065,Domestic,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN003828,2025-11-11,C0020,North America,107,RGB Mech Keyboard,3,120,0.0,360.0,210,150.0
TXN003829,2025-11-11,C0082,Europe,108,Gaming Chair Pro,2,250,0.0,500.0,300,200.0
TXN003830,2025-11-11,C0008,Domestic,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN003831,2025-11-11,C0111,Asia-Pacific,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN003832,2025-11-11,C0162,Europe,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN003833,2025-11-11,C0019,Asia-Pacific,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN003834,2025-11-11,C0132,Europe,103,Ergonomic Laptop Stand,3,45,0.0,135.0,60,75.0
TXN003835,2025-11-11,C0187,North America,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN003836,2025-11-11,C0069,Asia-Pacific,101,Smart Watch X1,2,250,0.0,500.0,280,220.0
TXN003837,2025-11-11,C0091,Domestic,104,Wireless Optical Mouse,2,30,0.0,60.0,24,36.0
TXN003838,2025-11-11,C0141,Domestic,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN003839,2025-11-11,C0129,Asia-Pacific,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN003840,2025-11-11,C0084,North America,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN003841,2025-11-11,C0015,Europe,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN003842,2025-11-11,C0092,Europe,110,Portable Bluetooth Speaker,2,80,0.0,160.0,90,70.0
TXN003843,2025-11-11,C0042,Europe,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN003844,2025-11-11,C0135,North America,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN003845,2025-11-11,C0017,North America,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN003846,2025-11-11,C0133,Domestic,112,Standing Desk Frame,3,350,0.1,945.0,600,345.0
TXN003847,2025-11-11,C0166,North America,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN003848,2025-11-11,C0195,Europe,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN003849,2025-11-12,C0082,Europe,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN003850,2025-11-12,C0085,Asia-Pacific,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN003851,2025-11-12,C0125,Asia-Pacific,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN003852,2025-11-12,C0036,Domestic,105,USB-C Multi-Hub,3,40,0.0,120.0,54,66.0
TXN003853,2025-11-12,C0025,Europe,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN003854,2025-11-12,C0151,Domestic,104,Wireless Optical Mouse,2,30,0.0,60.0,24,36.0
TXN003855,2025-11-12,C0012,Asia-Pacific,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN003856,2025-11-12,C0089,Domestic,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN003857,2025-11-12,C0073,Asia-Pacific,101,Smart Watch X1,2,250,0.0,500.0,280,220.0
TXN003858,2025-11-12,C0188,Europe,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN003859,2025-11-12,C0092,Europe,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN003860,2025-11-12,C0080,Europe,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN003861,2025-11-12,C0030,Asia-Pacific,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN003862,2025-11-12,C0004,Asia-Pacific,107,RGB Mech Keyboard,2,120,0.0,240.0,140,100.0
TXN003863,2025-11-12,C0008,Domestic,111,Webcam 1080p,2,75,0.0,150.0,80,70.0
TXN003864,2025-11-12,C0119,Europe,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN003865,2025-11-12,C0197,Europe,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN003866,2025-11-12,C0178,Domestic,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN003867,2025-11-12,C0111,Asia-Pacific,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN003868,2025-11-13,C0143,Domestic,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN003869,2025-11-13,C0020,North America,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN003870,2025-11-13,C0190,Europe,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN003871,2025-11-13,C0037,Domestic,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN003872,2025-11-13,C0030,Asia-Pacific,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN003873,2025-11-13,C0097,Europe,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN003874,2025-11-13,C0030,Asia-Pacific,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN003875,2025-11-13,C0063,Domestic,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN003876,2025-11-13,C0158,Asia-Pacific,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN003877,2025-11-13,C0104,Europe,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN003878,2025-11-13,C0017,North America,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN003879,2025-11-13,C0152,North America,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN003880,2025-11-13,C0028,Domestic,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN003881,2025-11-13,C0093,Europe,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN003882,2025-11-13,C0185,Europe,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN003883,2025-11-13,C0078,North America,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN003884,2025-11-13,C0115,Domestic,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN003885,2025-11-13,C0111,Asia-Pacific,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN003886,2025-11-13,C0179,Asia-Pacific,107,RGB Mech Keyboard,3,120,0.0,360.0,210,150.0
TXN003887,2025-11-13,C0199,North America,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN003888,2025-11-13,C0091,Domestic,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN003889,2025-11-13,C0120,North America,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN003890,2025-11-13,C0039,Europe,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN003891,2025-11-14,C0193,Europe,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN003892,2025-11-14,C0005,Asia-Pacific,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN003893,2025-11-14,C0010,Asia-Pacific,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN003894,2025-11-14,C0133,Domestic,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN003895,2025-11-14,C0008,Domestic,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN003896,2025-11-14,C0102,Asia-Pacific,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN003897,2025-11-14,C0047,Asia-Pacific,103,Ergonomic Laptop Stand,2,45,0.0,90.0,40,50.0
TXN003898,2025-11-14,C0189,Domestic,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN003899,2025-11-14,C0027,North America,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN003900,2025-11-14,C0100,Asia-Pacific,101,Smart Watch X1,3,250,0.0,750.0,420,330.0
TXN003901,2025-11-14,C0051,Asia-Pacific,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN003902,2025-11-14,C0183,North America,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN003903,2025-11-14,C0097,Europe,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN003904,2025-11-14,C0171,Asia-Pacific,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN003905,2025-11-14,C0158,Asia-Pacific,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN003906,2025-11-14,C0159,Europe,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN003907,2025-11-15,C0117,Domestic,108,Gaming Chair Pro,2,250,0.0,500.0,300,200.0
TXN003908,2025-11-15,C0143,Domestic,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN003909,2025-11-15,C0039,Europe,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN003910,2025-11-15,C0004,Asia-Pacific,105,USB-C Multi-Hub,3,40,0.0,120.0,54,66.0
TXN003911,2025-11-15,C0075,North America,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN003912,2025-11-15,C0059,Europe,111,Webcam 1080p,2,75,0.0,150.0,80,70.0
TXN003913,2025-11-15,C0138,Asia-Pacific,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN003914,2025-11-15,C0001,North America,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN003915,2025-11-15,C0153,Domestic,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN003916,2025-11-15,C0048,Asia-Pacific,110,Portable Bluetooth Speaker,2,80,0.0,160.0,90,70.0
TXN003917,2025-11-15,C0119,Europe,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN003918,2025-11-15,C0004,Asia-Pacific,102,Pro Noise-Cancel Headphones,3,180,0.0,540.0,285,255.0
TXN003919,2025-11-15,C0043,Domestic,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN003920,2025-11-15,C0045,Domestic,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN003921,2025-11-15,C0141,Domestic,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN003922,2025-11-15,C0006,Domestic,107,RGB Mech Keyboard,2,120,0.0,240.0,140,100.0
TXN003923,2025-11-15,C0173,North America,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN003924,2025-11-15,C0200,North America,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN003925,2025-11-15,C0168,Asia-Pacific,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN003926,2025-11-15,C0128,North America,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN003927,2025-11-15,C0093,Europe,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN003928,2025-11-16,C0058,Asia-Pacific,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN003929,2025-11-16,C0178,Domestic,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN003930,2025-11-16,C0047,Asia-Pacific,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN003931,2025-11-16,C0119,Europe,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN003932,2025-11-16,C0138,Asia-Pacific,111,Webcam 1080p,3,75,0.0,225.0,120,105.0
TXN003933,2025-11-16,C0138,Asia-Pacific,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN003934,2025-11-16,C0020,North America,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN003935,2025-11-16,C0116,Europe,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN003936,2025-11-16,C0005,Asia-Pacific,101,Smart Watch X1,3,250,0.0,750.0,420,330.0
TXN003937,2025-11-16,C0091,Domestic,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN003938,2025-11-16,C0177,Asia-Pacific,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN003939,2025-11-16,C0079,Europe,103,Ergonomic Laptop Stand,3,45,0.0,135.0,60,75.0
TXN003940,2025-11-16,C0144,North America,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN003941,2025-11-16,C0119,Europe,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN003942,2025-11-16,C0085,Asia-Pacific,107,RGB Mech Keyboard,2,120,0.0,240.0,140,100.0
TXN003943,2025-11-16,C0188,Europe,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN003944,2025-11-16,C0045,Domestic,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN003945,2025-11-16,C0168,Asia-Pacific,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN003946,2025-11-16,C0086,North America,102,Pro Noise-Cancel Headphones,2,180,0.0,360.0,190,170.0
TXN003947,2025-11-16,C0124,Domestic,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN003948,2025-11-16,C0199,North America,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN003949,2025-11-16,C0023,North America,101,Smart Watch X1,3,250,0.0,750.0,420,330.0
TXN003950,2025-11-16,C0195,Europe,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN003951,2025-11-16,C0028,Domestic,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN003952,2025-11-16,C0016,Domestic,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN003953,2025-11-16,C0026,North America,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN003954,2025-11-16,C0047,Asia-Pacific,103,Ergonomic Laptop Stand,3,45,0.0,135.0,60,75.0
TXN003955,2025-11-16,C0042,Europe,108,Gaming Chair Pro,2,250,0.0,500.0,300,200.0
TXN003956,2025-11-17,C0110,Asia-Pacific,106,"4K Ultra Monitor 27""",2,400,0.1,720.0,560,160.0
TXN003957,2025-11-17,C0116,Europe,101,Smart Watch X1,3,250,0.0,750.0,420,330.0
TXN003958,2025-11-17,C0184,Asia-Pacific,101,Smart Watch X1,2,250,0.0,500.0,280,220.0
TXN003959,2025-11-17,C0097,Europe,101,Smart Watch X1,3,250,0.0,750.0,420,330.0
TXN003960,2025-11-17,C0132,Europe,106,"4K Ultra Monitor 27""",2,400,0.1,720.0,560,160.0
TXN003961,2025-11-17,C0091,Domestic,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN003962,2025-11-17,C0106,Europe,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN003963,2025-11-17,C0175,Domestic,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN003964,2025-11-17,C0125,Asia-Pacific,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN003965,2025-11-17,C0065,Domestic,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN003966,2025-11-17,C0173,North America,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN003967,2025-11-17,C0097,Europe,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN003968,2025-11-17,C0015,Europe,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN003969,2025-11-17,C0036,Domestic,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN003970,2025-11-18,C0196,Domestic,107,RGB Mech Keyboard,1,120,0.2,96.0,70,26.0
TXN003971,2025-11-18,C0146,North America,103,Ergonomic Laptop Stand,1,45,0.2,36.0,20,16.0
TXN003972,2025-11-18,C0037,Domestic,103,Ergonomic Laptop Stand,1,45,0.2,36.0,20,16.0
TXN003973,2025-11-18,C0045,Domestic,103,Ergonomic Laptop Stand,2,45,0.2,72.0,40,32.0
TXN003974,2025-11-18,C0026,North America,105,USB-C Multi-Hub,3,40,0.2,96.0,54,42.0
TXN003975,2025-11-18,C0067,Asia-Pacific,107,RGB Mech Keyboard,1,120,0.2,96.0,70,26.0
TXN003976,2025-11-18,C0181,Asia-Pacific,108,Gaming Chair Pro,3,250,0.2,600.0,450,150.0
TXN003977,2025-11-18,C0125,Asia-Pacific,101,Smart Watch X1,1,250,0.2,200.0,140,60.0
TXN003978,2025-11-18,C0183,North America,105,USB-C Multi-Hub,1,40,0.2,32.0,18,14.0
TXN003979,2025-11-19,C0164,Asia-Pacific,108,Gaming Chair Pro,1,250,0.2,200.0,150,50.0
TXN003980,2025-11-19,C0197,Europe,104,Wireless Optical Mouse,1,30,0.2,24.0,12,12.0
TXN003981,2025-11-19,C0049,Domestic,105,USB-C Multi-Hub,1,40,0.2,32.0,18,14.0
TXN003982,2025-11-19,C0173,North America,105,USB-C Multi-Hub,1,40,0.2,32.0,18,14.0
TXN003983,2025-11-19,C0048,Asia-Pacific,111,Webcam 1080p,1,75,0.2,60.0,40,20.0
TXN003984,2025-11-19,C0151,Domestic,107,RGB Mech Keyboard,1,120,0.2,96.0,70,26.0
TXN003985,2025-11-19,C0184,Asia-Pacific,104,Wireless Optical Mouse,1,30,0.2,24.0,12,12.0
TXN003986,2025-11-19,C0046,North America,101,Smart Watch X1,1,250,0.2,200.0,140,60.0
TXN003987,2025-11-19,C0143,Domestic,110,Portable Bluetooth Speaker,2,80,0.2,128.0,90,38.0
TXN003988,2025-11-19,C0044,Europe,106,"4K Ultra Monitor 27""",2,400,0.2,640.0,560,80.0
TXN003989,2025-11-19,C0133,Domestic,106,"4K Ultra Monitor 27""",2,400,0.2,640.0,560,80.0
TXN003990,2025-11-19,C0091,Domestic,110,Portable Bluetooth Speaker,2,80,0.2,128.0,90,38.0
TXN003991,2025-11-19,C0137,Europe,110,Portable Bluetooth Speaker,1,80,0.2,64.0,45,19.0
TXN003992,2025-11-19,C0097,Europe,112,Standing Desk Frame,1,350,0.2,280.0,200,80.0
TXN003993,2025-11-19,C0099,Domestic,101,Smart Watch X1,1,250,0.2,200.0,140,60.0
TXN003994,2025-11-19,C0197,Europe,103,Ergonomic Laptop Stand,1,45,0.2,36.0,20,16.0
TXN003995,2025-11-20,C0003,Europe,106,"4K Ultra Monitor 27""",1,400,0.2,320.0,280,40.0
TXN003996,2025-11-20,C0156,Europe,105,USB-C Multi-Hub,1,40,0.2,32.0,18,14.0
TXN003997,2025-11-20,C0128,North America,106,"4K Ultra Monitor 27""",1,400,0.2,320.0,280,40.0
TXN003998,2025-11-20,C0004,Asia-Pacific,110,Portable Bluetooth Speaker,2,80,0.2,128.0,90,38.0
TXN003999,2025-11-20,C0176,North America,107,RGB Mech Keyboard,2,120,0.2,192.0,140,52.0
TXN004000,2025-11-20,C0042,Europe,109,LED Desk Lamp,1,50,0.2,40.0,25,15.0
TXN004001,2025-11-20,C0116,Europe,102,Pro Noise-Cancel Headphones,1,180,0.2,144.0,95,49.0
TXN004002,2025-11-20,C0043,Domestic,102,Pro Noise-Cancel Headphones,1,180,0.2,144.0,95,49.0
TXN004003,2025-11-20,C0177,Asia-Pacific,111,Webcam 1080p,1,75,0.2,60.0,40,20.0
TXN004004,2025-11-20,C0039,Europe,107,RGB Mech Keyboard,1,120,0.2,96.0,70,26.0
TXN004005,2025-11-20,C0050,Asia-Pacific,101,Smart Watch X1,1,250,0.2,200.0,140,60.0
TXN004006,2025-11-20,C0131,North America,107,RGB Mech Keyboard,2,120,0.2,192.0,140,52.0
TXN004007,2025-11-20,C0059,Europe,104,Wireless Optical Mouse,1,30,0.2,24.0,12,12.0
TXN004008,2025-11-20,C0034,Asia-Pacific,111,Webcam 1080p,2,75,0.2,120.0,80,40.0
TXN004009,2025-11-20,C0155,Domestic,110,Portable Bluetooth Speaker,1,80,0.2,64.0,45,19.0
TXN004010,2025-11-20,C0161,Europe,110,Portable Bluetooth Speaker,1,80,0.2,64.0,45,19.0
TXN004011,2025-11-20,C0008,Domestic,107,RGB Mech Keyboard,2,120,0.2,192.0,140,52.0
TXN004012,2025-11-20,C0143,Domestic,102,Pro Noise-Cancel Headphones,3,180,0.2,432.0,285,147.0
TXN004013,2025-11-20,C0175,Domestic,110,Portable Bluetooth Speaker,3,80,0.2,192.0,135,57.0
TXN004014,2025-11-20,C0135,North America,103,Ergonomic Laptop Stand,1,45,0.2,36.0,20,16.0
TXN004015,2025-11-20,C0050,Asia-Pacific,105,USB-C Multi-Hub,2,40,0.2,64.0,36,28.0
TXN004016,2025-11-20,C0142,North America,109,LED Desk Lamp,1,50,0.2,40.0,25,15.0
TXN004017,2025-11-20,C0074,Asia-Pacific,110,Portable Bluetooth Speaker,1,80,0.2,64.0,45,19.0
TXN004018,2025-11-21,C0177,Asia-Pacific,102,Pro Noise-Cancel Headphones,1,180,0.2,144.0,95,49.0
TXN004019,2025-11-21,C0170,Europe,111,Webcam 1080p,1,75,0.2,60.0,40,20.0
TXN004020,2025-11-21,C0169,Europe,104,Wireless Optical Mouse,2,30,0.2,48.0,24,24.0
TXN004021,2025-11-21,C0082,Europe,103,Ergonomic Laptop Stand,2,45,0.2,72.0,40,32.0
TXN004022,2025-11-21,C0043,Domestic,110,Portable Bluetooth Speaker,1,80,0.2,64.0,45,19.0
TXN004023,2025-11-21,C0057,Asia-Pacific,101,Smart Watch X1,1,250,0.2,200.0,140,60.0
TXN004024,2025-11-21,C0008,Domestic,103,Ergonomic Laptop Stand,2,45,0.2,72.0,40,32.0
TXN004025,2025-11-21,C0183,North America,103,Ergonomic Laptop Stand,1,45,0.2,36.0,20,16.0
TXN004026,2025-11-21,C0098,Domestic,111,Webcam 1080p,2,75,0.2,120.0,80,40.0
TXN004027,2025-11-21,C0015,Europe,106,"4K Ultra Monitor 27""",1,400,0.2,320.0,280,40.0
TXN004028,2025-11-21,C0061,Europe,112,Standing Desk Frame,2,350,0.2,560.0,400,160.0
TXN004029,2025-11-21,C0194,Asia-Pacific,112,Standing Desk Frame,2,350,0.2,560.0,400,160.0
TXN004030,2025-11-21,C0117,Domestic,101,Smart Watch X1,1,250,0.2,200.0,140,60.0
TXN004031,2025-11-21,C0058,Asia-Pacific,109,LED Desk Lamp,1,50,0.2,40.0,25,15.0
TXN004032,2025-11-21,C0090,Europe,108,Gaming Chair Pro,1,250,0.2,200.0,150,50.0
TXN004033,2025-11-21,C0170,Europe,101,Smart Watch X1,3,250,0.2,600.0,420,180.0
TXN004034,2025-11-21,C0101,Asia-Pacific,109,LED Desk Lamp,1,50,0.2,40.0,25,15.0
TXN004035,2025-11-21,C0115,Domestic,105,USB-C Multi-Hub,2,40,0.2,64.0,36,28.0
TXN004036,2025-11-21,C0111,Asia-Pacific,111,Webcam 1080p,1,75,0.2,60.0,40,20.0
TXN004037,2025-11-21,C0021,Asia-Pacific,111,Webcam 1080p,1,75,0.2,60.0,40,20.0
TXN004038,2025-11-21,C0029,North America,105,USB-C Multi-Hub,2,40,0.2,64.0,36,28.0
TXN004039,2025-11-22,C0049,Domestic,109,LED Desk Lamp,1,50,0.2,40.0,25,15.0
TXN004040,2025-11-22,C0011,Europe,107,RGB Mech Keyboard,1,120,0.2,96.0,70,26.0
TXN004041,2025-11-22,C0102,Asia-Pacific,101,Smart Watch X1,1,250,0.2,200.0,140,60.0
TXN004042,2025-11-22,C0011,Europe,109,LED Desk Lamp,2,50,0.2,80.0,50,30.0
TXN004043,2025-11-22,C0078,North America,101,Smart Watch X1,1,250,0.2,200.0,140,60.0
TXN004044,2025-11-22,C0021,Asia-Pacific,104,Wireless Optical Mouse,1,30,0.2,24.0,12,12.0
TXN004045,2025-11-22,C0040,Europe,105,USB-C Multi-Hub,1,40,0.2,32.0,18,14.0
TXN004046,2025-11-22,C0079,Europe,106,"4K Ultra Monitor 27""",1,400,0.2,320.0,280,40.0
TXN004047,2025-11-22,C0062,Domestic,110,Portable Bluetooth Speaker,2,80,0.2,128.0,90,38.0
TXN004048,2025-11-22,C0136,North America,111,Webcam 1080p,1,75,0.2,60.0,40,20.0
TXN004049,2025-11-22,C0127,Asia-Pacific,106,"4K Ultra Monitor 27""",1,400,0.2,320.0,280,40.0
TXN004050,2025-11-23,C0169,Europe,103,Ergonomic Laptop Stand,2,45,0.2,72.0,40,32.0
TXN004051,2025-11-23,C0162,Europe,104,Wireless Optical Mouse,1,30,0.2,24.0,12,12.0
TXN004052,2025-11-23,C0041,Domestic,101,Smart Watch X1,2,250,0.2,400.0,280,120.0
TXN004053,2025-11-23,C0001,North America,106,"4K Ultra Monitor 27""",1,400,0.2,320.0,280,40.0
TXN004054,2025-11-23,C0159,Europe,108,Gaming Chair Pro,1,250,0.2,200.0,150,50.0
TXN004055,2025-11-23,C0181,Asia-Pacific,106,"4K Ultra Monitor 27""",2,400,0.2,640.0,560,80.0
TXN004056,2025-11-23,C0097,Europe,112,Standing Desk Frame,2,350,0.2,560.0,400,160.0
TXN004057,2025-11-23,C0034,Asia-Pacific,102,Pro Noise-Cancel Headphones,2,180,0.2,288.0,190,98.0
TXN004058,2025-11-23,C0036,Domestic,104,Wireless Optical Mouse,1,30,0.2,24.0,12,12.0
TXN004059,2025-11-23,C0016,Domestic,112,Standing Desk Frame,1,350,0.2,280.0,200,80.0
TXN004060,2025-11-23,C0008,Domestic,112,Standing Desk Frame,1,350,0.2,280.0,200,80.0
TXN004061,2025-11-23,C0197,Europe,103,Ergonomic Laptop Stand,1,45,0.2,36.0,20,16.0
TXN004062,2025-11-23,C0016,Domestic,104,Wireless Optical Mouse,1,30,0.2,24.0,12,12.0
TXN004063,2025-11-23,C0141,Domestic,102,Pro Noise-Cancel Headphones,2,180,0.2,288.0,190,98.0
TXN004064,2025-11-23,C0173,North America,104,Wireless Optical Mouse,1,30,0.2,24.0,12,12.0
TXN004065,2025-11-23,C0059,Europe,107,RGB Mech Keyboard,1,120,0.2,96.0,70,26.0
TXN004066,2025-11-23,C0083,North America,106,"4K Ultra Monitor 27""",1,400,0.2,320.0,280,40.0
TXN004067,2025-11-23,C0150,Europe,109,LED Desk Lamp,1,50,0.2,40.0,25,15.0
TXN004068,2025-11-23,C0011,Europe,101,Smart Watch X1,2,250,0.2,400.0,280,120.0
TXN004069,2025-11-23,C0127,Asia-Pacific,103,Ergonomic Laptop Stand,1,45,0.2,36.0,20,16.0
TXN004070,2025-11-23,C0158,Asia-Pacific,103,Ergonomic Laptop Stand,2,45,0.2,72.0,40,32.0
TXN004071,2025-11-23,C0041,Domestic,104,Wireless Optical Mouse,2,30,0.2,48.0,24,24.0
TXN004072,2025-11-23,C0076,Domestic,106,"4K Ultra Monitor 27""",1,400,0.2,320.0,280,40.0
TXN004073,2025-11-23,C0088,Domestic,102,Pro Noise-Cancel Headphones,1,180,0.2,144.0,95,49.0
TXN004074,2025-11-23,C0134,Domestic,108,Gaming Chair Pro,1,250,0.2,200.0,150,50.0
TXN004075,2025-11-23,C0055,Europe,103,Ergonomic Laptop Stand,2,45,0.2,72.0,40,32.0
